0,9.98,1.439084
10,-1.89,1.185027
20,7.83,1.263933
30,1.43,4.053589
40,-2.18,81.862503
50,8.10,6.523987
60,3.55,1.650113
70,-1.18,1.321189
80,1.03,1.165030
90,1.82,1.059046
100,8.43,1.041363
110,-1.91,1.020595
120,-4.31,1.015923
130,3.00,1.009262
140,5.48,1.008255
150,-4.62,1.002095
160,3.00,1.003243
170,5.07,1.007721
180,0.83,0.996507
190,4.09,1.003366
200,7.55,0.998609
210,7.84,0.999901
220,7.35,1.000634
230,4.08,0.993555
240,-1.17,0.995893
250,-2.87,0.995237
260,-2.43,0.993176
270,5.67,0.994291
280,-0.66,0.995618
290,3.88,0.990256
300,8.53,0.991719
310,3.08,0.991107
320,8.80,0.990312
330,7.87,0.987255
340,3.13,1.000685
350,7.23,1.074871
360,-4.51,2.736048
370,-2.83,1.337061
380,4.76,2.017776
390,5.92,1.057044
400,4.60,1.028885
410,7.57,1.005406
420,3.88,1.002401
430,-2.14,1.001023
440,2.46,0.996111
450,6.51,0.991650
460,3.62,0.993170
470,6.45,0.992964
480,9.96,0.994752
490,-2.21,0.991768
500,6.39,0.990159
510,4.82,0.991833
520,6.09,0.993140
530,-1.38,0.994069
540,-2.68,0.994903
550,1.44,0.994568
560,-4.57,0.996329
570,-3.20,0.993485
580,-3.62,0.991122
590,-2.08,0.996556
600,2.72,0.981731
610,0.52,0.993950
620,6.73,0.956952
630,5.90,1.117911
640,4.13,1.018825
650,0.06,1.002864
660,-4.07,0.996085
670,5.72,0.957665
680,2.03,1.086190
690,-1.39,1.210536
700,-1.98,1.004012
710,5.33,0.959188
720,-3.58,1.009052
730,-1.41,0.998245
740,-3.06,1.031455
750,8.47,0.902547
760,1.35,1.048266
770,-4.93,1.021068
780,3.79,0.997871
790,-0.37,0.998060
800,8.45,0.998267
810,2.36,0.996915
820,-4.96,0.996460
830,-0.55,0.992890
840,6.65,0.992231
850,3.00,0.995736
860,-0.06,0.994748
870,3.61,0.995254
880,3.17,0.991641
890,2.32,0.995184
900,-3.33,0.992092
910,8.73,0.993091
920,6.87,0.996556
930,5.18,0.992885
940,8.39,1.002568
950,6.51,0.996957
960,1.03,0.994717
970,-3.64,0.997887
980,-1.17,0.993883
990,-3.51,0.993355
1000,-2.24,0.990856
1010,-1.33,0.998354
1020,5.07,0.998581
1030,3.36,0.995636
1040,5.57,0.995933
1050,0.18,0.996777
1060,-2.12,0.995208
1070,9.58,0.994983
1080,-1.37,0.996815
1090,4.61,0.998012
1100,9.82,0.998738
1110,-0.09,0.994124
1120,-1.78,0.999631
1130,7.13,0.997395
1140,8.85,0.992539
1150,3.72,0.996094
1160,-1.21,0.998772
1170,7.95,0.992211
1180,9.71,0.993925
1190,7.92,0.994649
1200,9.32,0.992870
1210,-0.76,0.995324
1220,0.85,0.995161
1230,5.10,1.001546
1240,8.59,0.999307
1250,3.70,0.994497
1260,6.06,0.992991
1270,-3.65,0.992217
1280,4.26,0.992556
1290,8.29,0.990197
1300,-2.13,0.999602
1310,7.19,0.996108
1320,-1.19,1.000763
1330,4.18,0.991555
1340,4.41,0.995055
1350,-0.34,0.993971
1360,9.59,0.991562
1370,-1.63,0.998616
1380,2.58,1.001296
1390,3.84,0.994456
1400,-4.36,0.997733
1410,-2.21,0.995211
1420,7.43,0.995530
1430,-1.22,0.994206
1440,6.31,0.999606
1450,4.29,0.995829
1460,-0.57,0.997278
1470,6.00,0.994363
1480,9.45,1.000651
1490,-3.67,0.997146
1500,9.10,0.994933
1510,2.17,0.999315
1520,8.56,0.998526
1530,7.43,0.992589
1540,-1.44,0.995877
1550,-1.81,0.995743
1560,3.69,0.996369
1570,0.88,1.000620
1580,8.98,0.996681
1590,4.63,1.000117
1600,5.25,0.995273
1610,-3.74,0.996167
1620,6.91,0.997575
1630,2.67,0.994296
1640,4.52,0.999977
1650,6.59,0.991910
1660,-3.09,0.998158
1670,-4.53,0.995050
1680,-1.18,0.998852
1690,5.67,0.990599
1700,9.71,0.998198
1710,-3.68,0.995377
1720,8.06,0.995835
1730,3.90,0.998706
1740,3.82,1.000521
1750,-2.71,0.995173
1760,3.90,0.997965
1770,-1.87,0.993480
1780,2.36,0.992130
1790,-3.86,0.994117
1800,7.98,0.993691
1810,9.22,0.994579
1820,2.62,0.993679
1830,-1.35,0.992972
1840,-4.91,0.995974
1850,3.92,1.000859
1860,-0.78,0.997403
1870,-2.47,0.990565
1880,-0.73,0.995547
1890,5.04,0.994691
1900,5.40,0.995459
1910,-3.88,1.001739
1920,4.04,0.996636
1930,0.85,1.002749
1940,-2.08,0.997447
1950,0.79,0.996488
1960,4.22,0.997272
1970,0.16,0.995604
1980,0.14,0.996097
1990,-1.77,0.991237

