0,5.72,2.074844
100,-4.95,1.003953
200,0.17,0.989018
300,0.64,1.090288
400,6.22,0.631853
500,8.30,0.832692
600,1.07,0.341026
700,1.63,0.273466
800,-1.72,0.241133
900,0.66,0.223229
1000,5.46,0.139930
1100,5.25,0.112389
1200,6.68,0.066145
1300,7.73,0.145479
1400,-4.69,0.118124
1500,1.85,0.061597
1600,7.80,0.046216
1700,8.52,0.031987
1800,-2.42,0.084001
1900,-4.19,0.105410
2000,2.88,0.029024
2100,2.84,0.018901
2200,9.27,0.232969
2300,-0.91,0.032055
2400,1.97,0.029462
2500,-3.00,0.054796
2600,2.55,0.039642
2700,-3.08,0.029118
2800,3.40,0.013925
2900,1.29,0.017585
3000,4.76,0.019483
3100,3.72,0.042943
3200,-0.46,0.019483
3300,4.04,0.013831
3400,1.29,0.019836
3500,2.51,0.022019
3600,3.47,0.012579
3700,3.67,0.010104
3800,5.46,0.008020
3900,3.98,0.013677
4000,7.61,0.017243
4100,5.48,0.017809
4200,4.95,0.028624
4300,-2.47,0.048293
4400,9.80,0.017391
4500,4.47,0.008028
4600,4.14,0.009503
4700,4.50,0.009558
4800,9.01,0.007764
4900,-1.53,0.011868
5000,7.01,0.008576
5100,0.88,0.009831
5200,-3.50,0.029367
5300,8.25,0.006114
5400,4.92,0.010046
5500,-3.10,0.023593
5600,7.17,0.006621
5700,0.41,0.024031
5800,-2.93,0.032780
5900,6.03,0.005902
6000,6.26,0.011249
6100,-1.13,0.011580
6200,-4.88,0.019043
6300,7.39,0.008968
6400,4.29,0.094183
6500,7.65,1.106286
6600,1.25,0.406029
6700,1.38,0.243940
6800,7.11,0.169196
6900,-0.82,0.117786
7000,6.52,0.075756
7100,9.02,0.063412
7200,-0.13,0.271035
7300,3.67,0.049791
7400,4.91,0.038487
7500,-4.30,0.127612
7600,-0.64,0.039239
7700,0.35,0.034341
7800,7.26,0.025525
7900,8.15,0.030692
8000,-2.74,0.038177
8100,5.64,0.024846
8200,-3.95,0.117409
8300,5.56,0.295869
8400,8.41,0.037201
8500,6.72,0.018925
8600,8.55,0.017070
8700,2.96,0.014455
8800,5.72,0.025184
8900,-3.38,0.028738
9000,1.36,0.015453
9100,5.52,0.025405
9200,-1.30,0.018935
9300,5.64,0.015809
9400,8.43,0.011508
9500,2.29,0.020535
9600,5.09,0.009326
9700,2.96,0.010668
9800,0.65,0.012278
9900,-1.69,0.083289
10000,-4.99,0.055165
10100,-4.08,0.029354
